Radon Tracer Results

Date-Time of Calculation: 2018-01-04T18:48:31.704

Values: 12, 12, 100, 5, 10, 24
Anomaly # 138.0			Anomaly at index: 25421		Value: 108.544		Time: Sun Oct 28 00:50:00 EEST 2012
E.quake # 110.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 139.0			Anomaly at index: 25422		Value: 99.328		Time: Sun Oct 28 01:00:00 EEST 2012
E.quake # 111.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 140.0			Anomaly at index: 25423		Value: 103.424		Time: Sun Oct 28 01:10:00 EEST 2012
E.quake # 112.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 141.0			Anomaly at index: 25424		Value: 104.96		Time: Sun Oct 28 01:20:00 EEST 2012
E.quake # 113.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 142.0			Anomaly at index: 25425		Value: 105.984		Time: Sun Oct 28 01:30:00 EEST 2012
E.quake # 114.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 143.0			Anomaly at index: 25426		Value: 102.4		Time: Sun Oct 28 01:40:00 EEST 2012
E.quake # 115.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 144.0			Anomaly at index: 25427		Value: 105.984		Time: Sun Oct 28 01:50:00 EEST 2012
E.quake # 116.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 145.0			Anomaly at index: 25428		Value: 104.448		Time: Sun Oct 28 02:00:00 EEST 2012
E.quake # 117.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 146.0			Anomaly at index: 25429		Value: 105.984		Time: Sun Oct 28 02:10:00 EEST 2012
E.quake # 118.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 147.0			Anomaly at index: 25430		Value: 104.448		Time: Sun Oct 28 02:20:00 EEST 2012
E.quake # 119.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 148.0			Anomaly at index: 25431		Value: 104.96		Time: Sun Oct 28 02:30:00 EEST 2012
E.quake # 120.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 149.0			Anomaly at index: 25432		Value: 105.472		Time: Sun Oct 28 02:40:00 EEST 2012
E.quake # 121.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 150.0			Anomaly at index: 25433		Value: 98.816		Time: Sun Oct 28 02:50:00 EEST 2012
E.quake # 122.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 151.0			Anomaly at index: 25434		Value: 104.448		Time: Sun Oct 28 03:00:00 EET 2012
E.quake # 123.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 152.0			Anomaly at index: 25435		Value: 103.424		Time: Sun Oct 28 03:10:00 EET 2012
E.quake # 124.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 153.0			Anomaly at index: 25436		Value: 98.816		Time: Sun Oct 28 03:20:00 EET 2012
E.quake # 125.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 154.0			Anomaly at index: 25437		Value: 93.696		Time: Sun Oct 28 03:30:00 EET 2012
E.quake # 126.0			Anomaly at index: 3855		Value: 6.286			Time: Sun Oct 28 10:49:44 EET 2012

Anomaly # 155.0			Anomaly at index: 25481		Value: 96.768		Time: Sun Oct 28 10:50:00 EET 2012
E.quake # 127.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 156.0			Anomaly at index: 25482		Value: 99.328		Time: Sun Oct 28 11:00:00 EET 2012
E.quake # 128.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 157.0			Anomaly at index: 25483		Value: 98.304		Time: Sun Oct 28 11:10:00 EET 2012
E.quake # 129.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 158.0			Anomaly at index: 25484		Value: 103.424		Time: Sun Oct 28 11:20:00 EET 2012
E.quake # 130.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 159.0			Anomaly at index: 25485		Value: 99.328		Time: Sun Oct 28 11:30:00 EET 2012
E.quake # 131.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 160.0			Anomaly at index: 25486		Value: 98.816		Time: Sun Oct 28 11:40:00 EET 2012
E.quake # 132.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 161.0			Anomaly at index: 25487		Value: 98.304		Time: Sun Oct 28 11:50:00 EET 2012
E.quake # 133.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 162.0			Anomaly at index: 25488		Value: 105.472		Time: Sun Oct 28 12:00:00 EET 2012
E.quake # 134.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 163.0			Anomaly at index: 25489		Value: 104.448		Time: Sun Oct 28 12:10:00 EET 2012
E.quake # 135.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 164.0			Anomaly at index: 25490		Value: 107.008		Time: Sun Oct 28 12:20:00 EET 2012
E.quake # 136.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 165.0			Anomaly at index: 25491		Value: 104.448		Time: Sun Oct 28 12:30:00 EET 2012
E.quake # 137.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 166.0			Anomaly at index: 25492		Value: 105.472		Time: Sun Oct 28 12:40:00 EET 2012
E.quake # 138.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 167.0			Anomaly at index: 25493		Value: 106.496		Time: Sun Oct 28 12:50:00 EET 2012
E.quake # 139.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 168.0			Anomaly at index: 25494		Value: 108.032		Time: Sun Oct 28 13:00:00 EET 2012
E.quake # 140.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 169.0			Anomaly at index: 25495		Value: 102.4		Time: Sun Oct 28 13:10:00 EET 2012
E.quake # 141.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 170.0			Anomaly at index: 25496		Value: 103.936		Time: Sun Oct 28 13:20:00 EET 2012
E.quake # 142.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 171.0			Anomaly at index: 25497		Value: 103.936		Time: Sun Oct 28 13:30:00 EET 2012
E.quake # 143.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 172.0			Anomaly at index: 25498		Value: 102.912		Time: Sun Oct 28 13:40:00 EET 2012
E.quake # 144.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 173.0			Anomaly at index: 25499		Value: 111.104		Time: Sun Oct 28 13:50:00 EET 2012
E.quake # 145.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 174.0			Anomaly at index: 25500		Value: 106.496		Time: Sun Oct 28 14:00:00 EET 2012
E.quake # 146.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 175.0			Anomaly at index: 25501		Value: 103.424		Time: Sun Oct 28 14:10:00 EET 2012
E.quake # 147.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 176.0			Anomaly at index: 25502		Value: 106.496		Time: Sun Oct 28 14:20:00 EET 2012
E.quake # 148.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 177.0			Anomaly at index: 25503		Value: 104.448		Time: Sun Oct 28 14:30:00 EET 2012
E.quake # 149.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 178.0			Anomaly at index: 25504		Value: 113.152		Time: Sun Oct 28 14:40:00 EET 2012
E.quake # 150.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 179.0			Anomaly at index: 25505		Value: 107.008		Time: Sun Oct 28 14:50:00 EET 2012
E.quake # 151.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 180.0			Anomaly at index: 25506		Value: 108.032		Time: Sun Oct 28 15:00:00 EET 2012
E.quake # 152.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 181.0			Anomaly at index: 25507		Value: 108.032		Time: Sun Oct 28 15:10:00 EET 2012
E.quake # 153.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 182.0			Anomaly at index: 25508		Value: 112.64		Time: Sun Oct 28 15:20:00 EET 2012
E.quake # 154.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 183.0			Anomaly at index: 25509		Value: 107.52		Time: Sun Oct 28 15:30:00 EET 2012
E.quake # 155.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 184.0			Anomaly at index: 25510		Value: 105.984		Time: Sun Oct 28 15:40:00 EET 2012
E.quake # 156.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 185.0			Anomaly at index: 25511		Value: 113.152		Time: Sun Oct 28 15:50:00 EET 2012
E.quake # 157.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 186.0			Anomaly at index: 25512		Value: 108.032		Time: Sun Oct 28 16:00:00 EET 2012
E.quake # 158.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 187.0			Anomaly at index: 25513		Value: 107.52		Time: Sun Oct 28 16:10:00 EET 2012
E.quake # 159.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 188.0			Anomaly at index: 25514		Value: 109.568		Time: Sun Oct 28 16:20:00 EET 2012
E.quake # 160.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 189.0			Anomaly at index: 25515		Value: 101.376		Time: Sun Oct 28 16:30:00 EET 2012
E.quake # 161.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 190.0			Anomaly at index: 25516		Value: 107.008		Time: Sun Oct 28 16:40:00 EET 2012
E.quake # 162.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 191.0			Anomaly at index: 25517		Value: 110.08		Time: Sun Oct 28 16:50:00 EET 2012
E.quake # 163.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 192.0			Anomaly at index: 25518		Value: 110.08		Time: Sun Oct 28 17:00:00 EET 2012
E.quake # 164.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 193.0			Anomaly at index: 25519		Value: 106.496		Time: Sun Oct 28 17:10:00 EET 2012
E.quake # 165.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 194.0			Anomaly at index: 25520		Value: 105.472		Time: Sun Oct 28 17:20:00 EET 2012
E.quake # 166.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 195.0			Anomaly at index: 25521		Value: 105.984		Time: Sun Oct 28 17:30:00 EET 2012
E.quake # 167.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 196.0			Anomaly at index: 25522		Value: 102.912		Time: Sun Oct 28 17:40:00 EET 2012
E.quake # 168.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 197.0			Anomaly at index: 25523		Value: 116.224		Time: Sun Oct 28 17:50:00 EET 2012
E.quake # 169.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 198.0			Anomaly at index: 25524		Value: 111.104		Time: Sun Oct 28 18:00:00 EET 2012
E.quake # 170.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 199.0			Anomaly at index: 25525		Value: 107.52		Time: Sun Oct 28 18:10:00 EET 2012
E.quake # 171.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 200.0			Anomaly at index: 25526		Value: 104.96		Time: Sun Oct 28 18:20:00 EET 2012
E.quake # 172.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 201.0			Anomaly at index: 25527		Value: 105.984		Time: Sun Oct 28 18:30:00 EET 2012
E.quake # 173.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 202.0			Anomaly at index: 25528		Value: 106.496		Time: Sun Oct 28 18:40:00 EET 2012
E.quake # 174.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 203.0			Anomaly at index: 25529		Value: 106.496		Time: Sun Oct 28 18:50:00 EET 2012
E.quake # 175.0			Anomaly at index: 3860		Value: 5.633			Time: Mon Oct 29 00:18:31 EET 2012

Anomaly # 204.0			Anomaly at index: 27390		Value: 154.624		Time: Sat Nov 10 23:50:00 EET 2012
Anomaly # 205.0			Anomaly at index: 27392		Value: 188.416		Time: Sun Nov 11 00:10:00 EET 2012
Anomaly # 206.0			Anomaly at index: 28925		Value: 136.192		Time: Wed Nov 21 22:20:00 EET 2012
Anomaly # 207.0			Anomaly at index: 28926		Value: 137.216		Time: Wed Nov 21 22:30:00 EET 2012
Anomaly # 208.0			Anomaly at index: 28927		Value: 136.192		Time: Wed Nov 21 22:40:00 EET 2012
Anomaly # 209.0			Anomaly at index: 28928		Value: 137.216		Time: Wed Nov 21 22:50:00 EET 2012
Anomaly # 210.0			Anomaly at index: 28929		Value: 140.288		Time: Wed Nov 21 23:00:00 EET 2012
Anomaly # 211.0			Anomaly at index: 28930		Value: 144.384		Time: Wed Nov 21 23:10:00 EET 2012
Anomaly # 212.0			Anomaly at index: 28931		Value: 141.312		Time: Wed Nov 21 23:20:00 EET 2012
Anomaly # 213.0			Anomaly at index: 28932		Value: 137.216		Time: Wed Nov 21 23:30:00 EET 2012
Anomaly # 214.0			Anomaly at index: 28933		Value: 140.288		Time: Wed Nov 21 23:40:00 EET 2012
Anomaly # 215.0			Anomaly at index: 28934		Value: 135.168		Time: Wed Nov 21 23:50:00 EET 2012
Anomaly # 216.0			Anomaly at index: 28935		Value: 138.24		Time: Thu Nov 22 00:00:00 EET 2012
Anomaly # 217.0			Anomaly at index: 28936		Value: 133.12		Time: Thu Nov 22 00:10:00 EET 2012
Anomaly # 218.0			Anomaly at index: 28937		Value: 140.288		Time: Thu Nov 22 00:20:00 EET 2012
Anomaly # 219.0			Anomaly at index: 28938		Value: 133.12		Time: Thu Nov 22 00:30:00 EET 2012
Anomaly # 220.0			Anomaly at index: 28939		Value: 140.288		Time: Thu Nov 22 00:40:00 EET 2012
Anomaly # 221.0			Anomaly at index: 28940		Value: 134.144		Time: Thu Nov 22 00:50:00 EET 2012
Anomaly # 222.0			Anomaly at index: 28942		Value: 142.336		Time: Thu Nov 22 01:10:00 EET 2012
Anomaly # 223.0			Anomaly at index: 28943		Value: 141.312		Time: Thu Nov 22 01:20:00 EET 2012
Anomaly # 224.0			Anomaly at index: 28949		Value: 135.168		Time: Thu Nov 22 02:20:00 EET 2012
Anomaly # 225.0			Anomaly at index: 29454		Value: 125.44		Time: Sun Nov 25 14:30:00 EET 2012
Anomaly # 226.0			Anomaly at index: 29455		Value: 125.952		Time: Sun Nov 25 14:40:00 EET 2012
Anomaly # 227.0			Anomaly at index: 31245		Value: 125.952		Time: Sat Dec 08 08:50:00 EET 2012
Anomaly # 228.0			Anomaly at index: 31249		Value: 122.88		Time: Sat Dec 08 09:30:00 EET 2012
Anomaly # 229.0			Anomaly at index: 31251		Value: 123.904		Time: Sat Dec 08 09:50:00 EET 2012
Anomaly # 230.0			Anomaly at index: 31255		Value: 121.344		Time: Sat Dec 08 10:30:00 EET 2012
Anomaly # 231.0			Anomaly at index: 31258		Value: 120.32		Time: Sat Dec 08 11:00:00 EET 2012
Anomaly # 232.0			Anomaly at index: 31260		Value: 123.904		Time: Sat Dec 08 11:20:00 EET 2012
Anomaly # 233.0			Anomaly at index: 31262		Value: 120.832		Time: Sat Dec 08 11:40:00 EET 2012
Anomaly # 234.0			Anomaly at index: 31264		Value: 122.368		Time: Sat Dec 08 12:00:00 EET 2012
Anomaly # 235.0			Anomaly at index: 31268		Value: 124.416		Time: Sat Dec 08 12:40:00 EET 2012
Anomaly # 236.0			Anomaly at index: 31269		Value: 128.512		Time: Sat Dec 08 12:50:00 EET 2012
Anomaly # 237.0			Anomaly at index: 31272		Value: 123.904		Time: Sat Dec 08 13:20:00 EET 2012
Anomaly # 238.0			Anomaly at index: 31273		Value: 123.904		Time: Sat Dec 08 13:30:00 EET 2012
Anomaly # 239.0			Anomaly at index: 31328		Value: 124.928		Time: Sat Dec 08 22:40:00 EET 2012
Anomaly # 240.0			Anomaly at index: 31329		Value: 123.904		Time: Sat Dec 08 22:50:00 EET 2012
Anomaly # 241.0			Anomaly at index: 31330		Value: 122.368		Time: Sat Dec 08 23:00:00 EET 2012
Anomaly # 242.0			Anomaly at index: 31332		Value: 126.464		Time: Sat Dec 08 23:20:00 EET 2012
Anomaly # 243.0			Anomaly at index: 31335		Value: 123.392		Time: Sat Dec 08 23:50:00 EET 2012
Anomaly # 244.0			Anomaly at index: 31336		Value: 131.072		Time: Sun Dec 09 00:00:00 EET 2012
Anomaly # 245.0			Anomaly at index: 31337		Value: 122.88		Time: Sun Dec 09 00:10:00 EET 2012
Anomaly # 246.0			Anomaly at index: 31338		Value: 131.072		Time: Sun Dec 09 00:20:00 EET 2012
Anomaly # 247.0			Anomaly at index: 31349		Value: 125.44		Time: Sun Dec 09 02:10:00 EET 2012
Anomaly # 248.0			Anomaly at index: 31351		Value: 124.928		Time: Sun Dec 09 02:30:00 EET 2012
Anomaly # 249.0			Anomaly at index: 31358		Value: 123.392		Time: Sun Dec 09 03:40:00 EET 2012
Anomaly # 250.0			Anomaly at index: 31377		Value: 129.024		Time: Sun Dec 09 06:50:00 EET 2012
Anomaly # 251.0			Anomaly at index: 31380		Value: 127.488		Time: Sun Dec 09 07:20:00 EET 2012
Anomaly # 252.0			Anomaly at index: 32184		Value: 136.192		Time: Sat Dec 15 00:30:00 EET 2012
Anomaly # 253.0			Anomaly at index: 32186		Value: 132.096		Time: Sat Dec 15 00:50:00 EET 2012
Anomaly # 254.0			Anomaly at index: 32189		Value: 134.144		Time: Sat Dec 15 01:20:00 EET 2012
Anomaly # 255.0			Anomaly at index: 32193		Value: 133.12		Time: Sat Dec 15 02:00:00 EET 2012
Anomaly # 256.0			Anomaly at index: 32194		Value: 131.072		Time: Sat Dec 15 02:10:00 EET 2012
Anomaly # 257.0			Anomaly at index: 32195		Value: 132.096		Time: Sat Dec 15 02:20:00 EET 2012
Anomaly # 258.0			Anomaly at index: 32196		Value: 132.096		Time: Sat Dec 15 02:30:00 EET 2012
Anomaly # 259.0			Anomaly at index: 32197		Value: 134.144		Time: Sat Dec 15 02:40:00 EET 2012
Anomaly # 260.0			Anomaly at index: 32198		Value: 128.0		Time: Sat Dec 15 02:50:00 EET 2012
Anomaly # 261.0			Anomaly at index: 32199		Value: 133.12		Time: Sat Dec 15 03:00:00 EET 2012
Anomaly # 262.0			Anomaly at index: 32200		Value: 131.072		Time: Sat Dec 15 03:10:00 EET 2012
Anomaly # 263.0			Anomaly at index: 32201		Value: 133.12		Time: Sat Dec 15 03:20:00 EET 2012
Anomaly # 264.0			Anomaly at index: 32202		Value: 135.168		Time: Sat Dec 15 03:30:00 EET 2012
Anomaly # 265.0			Anomaly at index: 32203		Value: 124.416		Time: Sat Dec 15 03:40:00 EET 2012
Anomaly # 266.0			Anomaly at index: 32204		Value: 133.12		Time: Sat Dec 15 03:50:00 EET 2012
Anomaly # 267.0			Anomaly at index: 32205		Value: 125.952		Time: Sat Dec 15 04:00:00 EET 2012
Anomaly # 268.0			Anomaly at index: 32206		Value: 132.096		Time: Sat Dec 15 04:10:00 EET 2012
Anomaly # 269.0			Anomaly at index: 32207		Value: 126.976		Time: Sat Dec 15 04:20:00 EET 2012
Anomaly # 270.0			Anomaly at index: 32208		Value: 126.464		Time: Sat Dec 15 04:30:00 EET 2012
Anomaly # 271.0			Anomaly at index: 32209		Value: 133.12		Time: Sat Dec 15 04:40:00 EET 2012
Anomaly # 272.0			Anomaly at index: 32210		Value: 134.144		Time: Sat Dec 15 04:50:00 EET 2012
Anomaly # 273.0			Anomaly at index: 32211		Value: 128.0		Time: Sat Dec 15 05:00:00 EET 2012
Anomaly # 274.0			Anomaly at index: 32212		Value: 119.808		Time: Sat Dec 15 05:10:00 EET 2012
Anomaly # 275.0			Anomaly at index: 32213		Value: 123.904		Time: Sat Dec 15 05:20:00 EET 2012
Anomaly # 276.0			Anomaly at index: 32214		Value: 120.832		Time: Sat Dec 15 05:30:00 EET 2012
Anomaly # 277.0			Anomaly at index: 32215		Value: 119.296		Time: Sat Dec 15 05:40:00 EET 2012
Anomaly # 278.0			Anomaly at index: 32216		Value: 133.12		Time: Sat Dec 15 05:50:00 EET 2012
Anomaly # 279.0			Anomaly at index: 32217		Value: 132.096		Time: Sat Dec 15 06:00:00 EET 2012
Anomaly # 280.0			Anomaly at index: 32218		Value: 130.048		Time: Sat Dec 15 06:10:00 EET 2012
Anomaly # 281.0			Anomaly at index: 32219		Value: 133.12		Time: Sat Dec 15 06:20:00 EET 2012
Anomaly # 282.0			Anomaly at index: 32220		Value: 139.264		Time: Sat Dec 15 06:30:00 EET 2012
Anomaly # 283.0			Anomaly at index: 32221		Value: 131.072		Time: Sat Dec 15 06:40:00 EET 2012
Anomaly # 284.0			Anomaly at index: 32222		Value: 133.12		Time: Sat Dec 15 06:50:00 EET 2012
Anomaly # 285.0			Anomaly at index: 32223		Value: 136.192		Time: Sat Dec 15 07:00:00 EET 2012
Anomaly # 286.0			Anomaly at index: 32224		Value: 133.12		Time: Sat Dec 15 07:10:00 EET 2012
Anomaly # 287.0			Anomaly at index: 32225		Value: 138.24		Time: Sat Dec 15 07:20:00 EET 2012
Anomaly # 288.0			Anomaly at index: 32226		Value: 123.904		Time: Sat Dec 15 07:30:00 EET 2012
Anomaly # 289.0			Anomaly at index: 32227		Value: 134.144		Time: Sat Dec 15 07:40:00 EET 2012
Anomaly # 290.0			Anomaly at index: 32228		Value: 132.096		Time: Sat Dec 15 07:50:00 EET 2012
Anomaly # 291.0			Anomaly at index: 32229		Value: 131.072		Time: Sat Dec 15 08:00:00 EET 2012
Anomaly # 292.0			Anomaly at index: 32230		Value: 123.392		Time: Sat Dec 15 08:10:00 EET 2012
Anomaly # 293.0			Anomaly at index: 32231		Value: 126.464		Time: Sat Dec 15 08:20:00 EET 2012
Anomaly # 294.0			Anomaly at index: 32232		Value: 138.24		Time: Sat Dec 15 08:30:00 EET 2012
Anomaly # 295.0			Anomaly at index: 32233		Value: 132.096		Time: Sat Dec 15 08:40:00 EET 2012
Anomaly # 296.0			Anomaly at index: 32234		Value: 127.488		Time: Sat Dec 15 08:50:00 EET 2012
Anomaly # 297.0			Anomaly at index: 32235		Value: 125.44		Time: Sat Dec 15 09:00:00 EET 2012
Anomaly # 298.0			Anomaly at index: 32236		Value: 112.64		Time: Sat Dec 15 09:10:00 EET 2012
Anomaly # 299.0			Anomaly at index: 32237		Value: 104.448		Time: Sat Dec 15 09:20:00 EET 2012
Anomaly # 300.0			Anomaly at index: 32238		Value: 99.84		Time: Sat Dec 15 09:30:00 EET 2012
Anomaly # 301.0			Anomaly at index: 32239		Value: 94.72		Time: Sat Dec 15 09:40:00 EET 2012
Anomaly # 302.0			Anomaly at index: 32240		Value: 87.552		Time: Sat Dec 15 09:50:00 EET 2012
Anomaly # 303.0			Anomaly at index: 32312		Value: 107.52		Time: Sat Dec 15 21:50:00 EET 2012
Anomaly # 304.0			Anomaly at index: 32313		Value: 129.536		Time: Sat Dec 15 22:00:00 EET 2012
Anomaly # 305.0			Anomaly at index: 32314		Value: 140.288		Time: Sat Dec 15 22:10:00 EET 2012
Anomaly # 306.0			Anomaly at index: 32315		Value: 132.096		Time: Sat Dec 15 22:20:00 EET 2012
Anomaly # 307.0			Anomaly at index: 32316		Value: 137.216		Time: Sat Dec 15 22:30:00 EET 2012
Anomaly # 308.0			Anomaly at index: 32317		Value: 138.24		Time: Sat Dec 15 22:40:00 EET 2012
Anomaly # 309.0			Anomaly at index: 32318		Value: 139.264		Time: Sat Dec 15 22:50:00 EET 2012
Anomaly # 310.0			Anomaly at index: 32319		Value: 139.264		Time: Sat Dec 15 23:00:00 EET 2012
Anomaly # 311.0			Anomaly at index: 32320		Value: 131.072		Time: Sat Dec 15 23:10:00 EET 2012
Anomaly # 312.0			Anomaly at index: 32321		Value: 142.336		Time: Sat Dec 15 23:20:00 EET 2012
Anomaly # 313.0			Anomaly at index: 32322		Value: 135.168		Time: Sat Dec 15 23:30:00 EET 2012
Anomaly # 314.0			Anomaly at index: 32323		Value: 136.192		Time: Sat Dec 15 23:40:00 EET 2012
Anomaly # 315.0			Anomaly at index: 32324		Value: 139.264		Time: Sat Dec 15 23:50:00 EET 2012
Anomaly # 316.0			Anomaly at index: 32325		Value: 131.072		Time: Sun Dec 16 00:00:00 EET 2012
Anomaly # 317.0			Anomaly at index: 32326		Value: 137.216		Time: Sun Dec 16 00:10:00 EET 2012
Anomaly # 318.0			Anomaly at index: 32327		Value: 136.192		Time: Sun Dec 16 00:20:00 EET 2012
Anomaly # 319.0			Anomaly at index: 32328		Value: 133.12		Time: Sun Dec 16 00:30:00 EET 2012
Anomaly # 320.0			Anomaly at index: 32329		Value: 129.536		Time: Sun Dec 16 00:40:00 EET 2012
Anomaly # 321.0			Anomaly at index: 32330		Value: 139.264		Time: Sun Dec 16 00:50:00 EET 2012
Anomaly # 322.0			Anomaly at index: 32331		Value: 132.096		Time: Sun Dec 16 01:00:00 EET 2012
Anomaly # 323.0			Anomaly at index: 32332		Value: 130.048		Time: Sun Dec 16 01:10:00 EET 2012
Anomaly # 324.0			Anomaly at index: 32333		Value: 127.488		Time: Sun Dec 16 01:20:00 EET 2012
