12;12;30;5;10;24;33.0;61.0;54.098
12;12;30;5;10;24;33.0;61.0;54.098
12;12;30;5;10;24;33.0;61.0;54.098
12;12;30;5;10;24;33.0;61.0;54.098
12;12;30;5;10;24;33.0;61.0;54.098
12;12;30;5;10;24;33.0;61.0;54.098
12;12;30;5;10;24;33.0;61.0;54.098
12;12;30;5;10;24;33.0;61.0;54.098
12;12;30;5;10;24;33.0;61.0;54.098
